Temperature,Humidity,Rain,Solar,Wind_Speed,Wind_Direction,Datetime
26.72502899169922,66.20664978027344,0.0,0.0,0.0,0.0,2025-06-27 08:40:07
26.588844299316406,65.8327865600586,0.0,0.0,0.0,0.0,2025-06-27 08:45:07
26.51140594482422,65.9208755493164,0.0,0.0,0.0,0.0,2025-06-27 08:50:07
26.375221252441406,66.72018432617188,0.0,0.0,0.0,0.0,2025-06-27 08:55:07
26.44464874267578,65.00125885009766,0.0,0.0,0.0,0.0,2025-06-27 09:00:07
26.67162322998047,65.79625701904297,0.0,0.0,0.0,0.0,2025-06-27 09:05:07
26.946670532226562,64.93034362792969,0.0,0.0,0.0,0.0,2025-06-27 09:10:07
27.061492919921875,65.1043930053711,0.0,0.0,0.0,0.0,2025-06-27 09:15:07
27.40062713623047,62.39277648925781,0.0,0.0,0.0,0.0,2025-06-27 09:20:07
27.37926483154297,60.001319885253906,0.0,0.0,0.0,0.0,2025-06-27 09:25:07
27.59021759033203,61.202423095703125,0.0,0.0,0.0,0.0,2025-06-27 09:30:07
27.587547302246094,57.605560302734375,0.0,0.0,0.0,0.0,2025-06-27 09:35:07
27.809188842773438,57.11137390136719,0.0,0.0,0.0,0.0,2025-06-27 09:40:07
27.827880859375,56.382972717285156,0.0,0.0,0.0,0.0,2025-06-27 09:45:07
28.036163330078125,59.034423828125,0.0,0.0,0.0,0.0,2025-06-27 09:50:07
27.71839141845703,58.06322479248047,0.0,0.0,0.0,0.0,2025-06-27 09:55:07
28.126953125,57.721588134765625,0.0,0.0,0.0,0.0,2025-06-27 10:00:07
28.108261108398438,57.994468688964844,0.0,0.0,0.0,0.0,2025-06-27 10:05:07
28.356605529785156,56.64726257324219,0.0,0.0,0.0,0.0,2025-06-27 10:10:07
28.50080108642578,57.24028778076172,0.0,0.0,0.0,0.0,2025-06-27 10:15:07
28.64232635498047,56.67304229736328,0.0,0.0,0.0,0.0,2025-06-27 10:20:07
28.97344970703125,58.662696838378906,0.0,0.0,0.0,0.0,2025-06-27 10:25:07
29.34996795654297,54.354637145996094,0.0,0.0,0.0,0.0,2025-06-27 10:30:07
29.33661651611328,56.930877685546875,0.0,0.0,0.0,0.0,2025-06-27 10:35:07
29.71045684814453,54.144065856933594,0.0,0.0,0.0,0.0,2025-06-27 10:40:07
29.44342803955078,54.6575927734375,0.0,0.0,0.0,0.0,2025-06-27 10:45:07
29.277870178222656,54.03233337402344,0.0,0.0,0.0,0.0,2025-06-27 10:50:07
29.70244598388672,56.86212158203125,0.0,0.0,0.0,0.0,2025-06-27 10:55:07
29.763870239257812,56.172401428222656,0.0,0.0,0.0,0.0,2025-06-27 11:00:07
30.426109313964844,55.401039123535156,0.0,0.0,0.0,0.0,2025-06-27 11:05:07
30.094985961914062,54.685523986816406,0.0,0.0,0.0,0.0,2025-06-27 11:10:07
30.025558471679688,53.85185241699219,0.0,0.0,0.0,0.0,2025-06-27 11:15:07
30.113677978515625,55.633087158203125,0.0,0.0,0.0,0.0,2025-06-27 11:20:07
30.084304809570312,56.993186950683594,0.0,0.0,0.0,0.0,2025-06-27 11:25:07
30.004196166992188,55.085182189941406,0.0,0.0,0.0,0.0,2025-06-27 11:30:07
29.892044067382812,56.107948303222656,0.0,0.0,0.0,0.0,2025-06-27 11:35:07
29.977493286132812,56.434539794921875,0.0,0.0,0.0,0.0,2025-06-27 11:40:07
30.530250549316406,52.547611236572266,0.0,0.0,0.0,0.0,2025-06-27 11:45:07
30.64507293701172,55.20764923095703,0.0,0.0,0.0,0.0,2025-06-27 11:50:07
30.58098602294922,53.046104431152344,0.0,0.0,0.0,0.0,2025-06-27 11:55:07
31.05096435546875,53.321128845214844,0.0,0.0,0.0,0.0,2025-06-27 12:00:07
31.235214233398438,51.802024841308594,0.0,0.0,0.0,0.0,2025-06-27 12:05:07
31.120391845703125,49.992855072021484,0.0,0.0,0.0,0.0,2025-06-27 12:10:07
31.464866638183594,50.30226135253906,0.0,0.0,0.0,0.0,2025-06-27 12:15:07
31.259254455566406,50.517127990722656,0.0,0.0,0.0,0.0,2025-06-27 12:20:07
31.633094787597656,52.07490539550781,0.0,0.0,0.0,0.0,2025-06-27 12:25:07
32.607765197753906,52.10283660888672,0.0,0.0,0.0,0.0,2025-06-27 12:30:07
32.471580505371094,49.180660247802734,0.0,0.0,0.0,0.0,2025-06-27 12:35:07
32.14312744140625,51.73326873779297,0.0,0.0,0.0,0.0,2025-06-27 12:40:07
32.482261657714844,51.04570007324219,0.0,0.0,0.0,0.0,2025-06-27 12:45:07
32.599754333496094,45.1068000793457,0.0,0.0,0.0,0.0,2025-06-27 12:50:07
32.543678283691406,50.54505920410156,0.0,0.0,0.0,0.0,2025-06-27 12:55:07
32.653160095214844,50.05086898803711,0.0,0.0,0.0,0.0,2025-06-27 13:00:07
32.54901885986328,48.394248962402344,0.0,0.0,0.0,0.0,2025-06-27 13:05:07
32.87213134765625,46.939605712890625,0.0,0.0,0.0,0.0,2025-06-27 13:10:08
33.06439208984375,45.75999450683594,0.0,0.0,0.0,0.0,2025-06-27 13:15:08
